account_id,card,hero_id,percent_rank,score
250358373,3648000,46,1,8087.23871286346
228392819,3700000,74,1,7656.87906001238
339941742,3220000,3,0.998757763975155,7416.4885947179
1293381675,3016000,120,0.96551724137931,5096.66586019015
1158036449,3436000,121,0.991850989522701,6070.94188214103
1210331127,4784000,41,0.805183946488294,4299.66592181513
96133582,4980000,21,0.963052208835341,5394.86844476264
340123379,4212000,114,1,7322.37803690625
96865340,2660000,110,0.974436090225564,5197.78385408555
147858311,1816000,80,1,7916.36948456875
190650205,4208000,16,0.994296577946768,5947.77635081052
178902409,4220000,54,0.993364928909953,6157.08284390147
397656599,2288000,91,0.821678321678322,4099.46965622756
897643094,3372000,60,0.998813760379597,7168.77366132051
176337846,3092000,121,0.433376455368693,3999.9116054307
861969551,3548000,17,0.95152198421646,4974.74932587202
96133582,3920000,19,1,7933.03153160036
96865340,3096000,58,1,7751.53704538475
340123379,3224000,33,1,7598.47190533432
147858311,4196000,59,0.99904671115348,6564.12778750369
190650205,3144000,90,0.998727735368957,6641.42771241394
178902409,5480000,44,0.999270072992701,7756.59705744153
397656599,2352000,91,0.824829931972789,4099.46965622756
897643094,3220000,108,1,7237.62120260062
176337846,4468000,75,0.479856759176365,3999.98741233058
861969551,3840000,100,0.998958333333333,6443.50669850184
93817671,3324000,3,1,8244.56481569727
114596500,1792000,123,0.988839285714286,5696.01441234151
168126336,2336000,38,1,8108.15706790642
192981126,4220000,16,0.995260663507109,6092.78879800292
96183976,4296000,63,1,7982.59233282084
86953414,3152000,90,1,7911.02199194167
158606677,4684000,47,0.993168232280102,5496.62178212807
112426916,4160000,70,1,7841.11599337054
103910993,4248000,1,1,7903.97001132605
113619848,3368000,102,0.998812351543943,6987.43629171107
96133582,4320000,9,0.999074074074074,7378.21383307626
96865340,3448000,121,0.989559164733179,5685.22415395977
340123379,3892000,16,1,6654.51991686235
147858311,5120000,8,1,8018.35695872754
190650205,3416000,74,1,7766.98855498912
1283219165,4184000,70,0.820267686424474,4262.75108279639
200056681,3868000,64,0.940020682523268,4738.81558233363
1276155672,4408000,86,0.883847549909256,4508.71964092243
155216380,2932000,13,0.997271487039563,6172.17950440442
1287252004,3696000,69,0.45995670995671,3999.97415494424
155447692,3720000,15,0.997849462365591,6575.61881979269
248388120,4684000,23,1,8079.03048225167
162126721,3208000,46,1,7980.25859644883
190738832,1392000,123,1,7522.19546605637
385295772,3308000,57,0.991535671100363,5098.8256814575
285770518,2312000,77,1,8255.86066704593
259479555,3440000,121,0.781395348837209,4199.09281001276
104758571,4424000,49,1,7926.34963791145
184138153,3656000,98,1,8134.43611526565
99573176,4236000,9,0.998111425873466,7627.23141805455
1284611820,4156000,23,0.876804619826757,4399.29633498344
119942696,4456000,1,0.999102333931777,7402.66264737173
412320425,1656000,123,0.859903381642512,4199.97415494424
225617497,3500000,45,0.974857142857143,4990.21218519814
348236339,3244000,120,0.93711467324291,4898.96592793812
1284323241,4156000,16,0.999037536092397,7160.00051929424
228392819,4028000,4,0.903674280039722,4397.54385027734
1280585455,4072000,32,0.844793713163065,4299.74915558488
299806942,4680000,27,0.98034188034188,5467.52864281636
1262266956,3336000,121,0.989208633093525,5793.24214243396
1144771878,3132000,90,0.869731800766284,4199.76242058488
241467447,2768000,13,0.985549132947977,5288.85109679672
913081877,4168000,18,0.880038387715931,4299.55482871642
1005626260,3584000,88,0.939732142857143,4595.38679297977
948659765,2932000,3,0.994542974079127,5771.00840852962
1247011173,4172000,39,0.980824544582934,5585.86817055837
1190298611,4188000,31,0.936962750716332,4599.25512099872
1252616081,3436000,60,0.951105937136205,4696.79325686341
1049956230,4068000,86,0.968534906588004,5418.6946578206
56981677,4208000,12,0.493346007604563,3999.66519677116
412320425,4272000,101,0.99063670411985,5524.64493108888
1284611820,3928000,11,0.993890020366599,6279.70998005935
119942696,5028000,8,0.947494033412888,5142.14162988561
225617497,3120000,3,0.997435897435897,5591.18194750489
348236339,3872000,49,0.947314049586777,4599.40980322725
420936449,4960000,14,0.966935483870968,5494.153918373
1029972951,4604000,6,0.941789748045178,4895.82090597189
1106336680,3768000,17,0.998938428874735,7011.39615225054
1255727750,2556000,128,0.998435054773083,7094.48448376826
1293381675,4128000,29,0.898255813953488,4399.82897957794
244380568,3428000,121,0.652275379229872,4099.95420748825
173892244,4056000,23,1,7947.24834102305
339430041,3224000,51,0.687344913151365,4099.98415357956
132572732,3560000,53,0.807865168539326,4099.98415357956
276762632,3936000,19,0.722560975609756,4099.95830946665
409855587,4468000,9,0.766338406445837,4199.31953145231
314566105,4084000,70,0.463271302644466,3999.98415357956
247065012,4220000,31,0.429383886255924,3999.9557209862
369576335,2916000,13,0.949245541838134,4696.88518054067
867145984,3780000,16,0.957671957671958,4885.85638785786
54580962,3548000,121,0.998872604284104,7749.45306700575
73562326,3024000,129,0.994708994708995,6373.39144165318
152962063,3960000,25,0.996969696969697,6653.5583789795
77490514,2672000,79,0.973053892215569,4799.63115669766
72312627,4528000,42,0.978798586572438,5298.91105915017
10366616,2292000,91,1,8195.03083407608
100058342,3800000,15,0.996842105263158,5888.20226696786
94786276,2444000,128,0.833060556464812,4299.90314521616
86698277,3244000,69,1,7949.20048452719
103735745,1496000,123,0.983957219251337,5199.242009144
244380568,3088000,121,0.66580310880829,4099.95420748825
54580962,3508000,121,1,7749.45306700575
10366616,4928000,27,0.999188311688312,6850.06431802587
100058342,3828000,94,0.979101358411703,4899.40839736135
94786276,4120000,39,0.999029126213592,6761.5798379354
86698277,3716000,69,1,7949.20048452719
103735745,3092000,90,0.981888745148771,5098.7625023206
54580962,3136000,85,0.996173469387755,6664.87302842445
73562326,3068000,120,0.997392438070404,7457.24343710901
152962063,4136000,19,0.991295938104449,5915.92368329989
77490514,3316000,121,0.893848009650181,4499.63604829227
72312627,3584000,53,0.984375,4999.51039762325
168126336,3376000,108,0.741706161137441,4199.89083953453
114596500,4592000,27,0.994773519163763,6387.0914189279
192981126,2896000,13,1,8116.27890950931
93817671,2152000,91,0.99814126394052,6857.40452553434
96183976,4120000,23,0.995145631067961,6088.35065649424
70917469,3576000,31,0.714765100671141,4099.47875166369
879017980,3924000,70,1,7892.36098266112
898455820,3248000,17,1,7800.80575215318
321554723,3200000,121,0.99875,7728.73048835513
228516683,3492000,98,0.998854524627721,6891.22690824425
10366616,4160000,27,0.996153846153846,6850.06431802587
168126336,3332000,108,0.805522208883553,4199.89083953453
54580962,4184000,86,1,7910.83460805613
73562326,3348000,60,0.913978494623656,4399.81762206366
152962063,2844000,43,0.985935302390999,4899.19415212453
77490514,2452000,91,0.938009787928222,4299.5193769188
72312627,3472000,53,0.988479262672811,4999.51039762325
10366616,3664000,121,0.995633187772926,6481.93465051059
100058342,2612000,89,0.981623277182236,4899.43670911368
94786276,3936000,17,1,8032.15199214072
86698277,1368000,92,1,8495.73061792787
103735745,2860000,83,0.986013986013986,5097.25361932769
54580962,4492000,86,1,7910.83460805613
1004229172,3668000,74,1,7913.89273258162
362380117,3628000,121,0.768467475192944,4199.90500961942
377254759,3760000,70,1,7964.2033234476
154259887,4856000,28,1,8085.04589220167
178633570,2276000,91,0.982425307557118,4882.86663136474
178902409,4180000,94,0.984688995215311,5198.78391908313
176337846,3816000,64,0.69811320754717,4099.83463207744
397656599,2788000,79,0.456241032998565,3999.98741233058
897643094,3032000,108,0.99868073878628,7237.62120260062
861969551,1596000,82,1,8002.15444133761
178902409,4040000,70,1,8157.42862339946
397656599,2552000,65,0.967084639498433,4499.67927917115
176337846,3708000,87,0.694714131607336,4099.46995654115
897643094,3348000,43,0.968936678614098,4487.11772701548
861969551,4248000,81,0.732580037664783,4098.49655083278
362380117,3648000,85,0.742324561403509,4099.97482502595
377254759,3888000,12,1,7479.81582668949
1004229172,3432000,74,0.998834498834499,7913.89273258162
154259887,3104000,129,1,7629.42399853801
178633570,3288000,90,1,7969.75232484498
137855976,4280000,81,0.775700934579439,4099.89177902318
230098600,3816000,94,0.9958071278826,5623.4893341034
129035220,3416000,85,1,7686.60706409266
113112046,3200000,90,0.99875,6756.33996555021
82305765,1680000,123,0.995238095238095,5694.15979465702
86953414,3820000,45,1,7679.6500611769
158606677,4236000,16,1,8219.49708384623
112426916,4204000,70,1,7841.11599337054
98885811,3564000,15,1,8098.11268161177
113619848,2128000,91,0.99812030075188,7735.80709496104
176001885,3048000,43,0.992125984251969,4892.02203629344
241981690,4276000,49,0.90645463049579,4374.74928665709
160640972,5124000,44,1,7888.43384668224
486785385,4452000,86,0.827493261455526,4299.87696427747
158023533,2784000,13,0.994252873563218,6294.14875502386
310734814,4064000,12,0.99507874015748,6895.4370861891
430006448,3368000,120,1,7895.90282566695
174240411,4440000,27,0.99009009009009,6063.56440654309
225131081,1964000,126,0.9979633401222,7953.52596877194
293440747,3704000,121,1,7628.4124989531
129807919,2340000,91,1,8045.54780328014
289171422,3568000,129,0.995515695067265,6888.10332008198
107227595,1720000,123,0.983720930232558,4899.5168236808
917164766,3304000,52,0.893462469733656,4199.97482502595
387624608,2072000,113,1,8294.07286662533
413827480,4016000,19,0.981075697211155,5490.55012968797
344221354,4532000,101,0.979699911738747,5425.05880411276
220168071,4232000,49,0.898865784499055,4339.53254517774
177550104,3444000,56,1,7351.72407346209
367265304,3340000,33,0.996407185628743,5840.3636989924
301792415,3332000,119,0.993997599039616,5799.42609652135
1286736545,3872000,54,0.702479338842975,4099.3506453677
433461883,3552000,74,0.51463963963964,3999.9000999001
457573334,4472000,71,0.9391771019678,4664.50713987923
1182866711,2200000,91,0.912727272727273,4199.7565295291
170885093,4000000,19,0.991,5707.32826819882
160586530,1948000,126,0.91170431211499,4599.51965424026
326833889,4012000,36,0.993020937188435,5519.85138425256
320472369,3172000,112,0.997477931904161,5933.47207760639
1147212857,3244000,120,0.722564734895191,4099.8498877798
324277900,2556000,128,0.996870109546166,6727.23711303881
155494381,1840000,123,0.973913043478261,4999.44309393655
156328257,3864000,16,1,8178.0831099553
100594231,3072000,43,1,7376.00157639809
392565237,4396000,114,1,8146.60194232841
206642367,4592000,42,0.999128919860627,7903.12483576712
106863163,4612000,25,1,7932.3341572151
94738847,3136000,129,1,8271.95541886549
139876032,4476000,27,1,8196.87823796071
94296097,3160000,110,0.99746835443038,7759.61180766207
99573176,2640000,128,0.946969696969697,4599.24970045866
259479555,3728000,72,0.487124463519313,3999.9900009999
104758571,3596000,106,1,7846.63426308068
184138153,3028000,129,1,7846.0390868973
285770518,3356000,109,1,7821.58615634785
127077041,3284000,85,0.990255785627284,5598.06123191263
345803031,4560000,27,0.991228070175439,6173.65934491693
113152484,3128000,120,1,8568.65680934105
355168766,4140000,81,0.995169082125604,5298.76104126775
104512126,2864000,43,0.998603351955307,7286.94005046473
1106336680,3760000,17,0.995744680851064,7011.39615225054
1029972951,3296000,46,0.991504854368932,5660.25399284385
318051460,3772000,88,0.942735949098621,4670.2538114355
420936449,1548000,123,0.917312661498708,4499.31943903161
1255727750,3552000,51,0.914414414414414,4499.34806055743
1262266956,2216000,91,1,7667.86218205498
1284323241,4172000,16,0.999041227229147,7160.00051929424
1050127319,3480000,72,0.916091954022988,4399.7833231632
299806942,4640000,27,0.981896551724138,5467.52864281636
1280585455,4376000,86,0.769652650822669,4199.54531541879
1284611820,2672000,52,0.893712574850299,4299.68539277515
211311271,3788000,85,0.995776135163675,6346.09576267603
225617497,3436000,90,0.9976717112922,5688.23609544866
119942696,4200000,94,0.996190476190476,5877.4077499481
348236339,3192000,120,0.946115288220551,4898.96592793812
483850689,3524000,53,0.987514188422247,5093.68347222573
1146548664,2612000,128,0.848392036753446,4299.47406041076
1096978451,3100000,129,0.99741935483871,6125.72912766118
131271150,2372000,55,0.994940978077572,5293.81674329002
841038959,2816000,105,0.866477272727273,4199.82917305925
1280585455,3148000,13,0.9428208386277,4599.40711621605
1284323241,3760000,16,0.995744680851064,7160.00051929424
1050127319,3468000,45,0.983852364475202,5196.31872544835
299806942,1992000,107,0.997991967871486,7973.92683778337
1262266956,3524000,15,0.850170261066969,4199.87426078787
339941742,3600000,85,0.998888888888889,7318.4119351061
1138814784,4644000,35,0.73557278208441,4099.9416211458
1266748819,3396000,120,1,8120.17555685053
399588134,3452000,121,0.998841251448436,7006.07859785412
250358373,3928000,23,0.996945010183299,7482.49665760888
136812808,2812000,52,0.974395448079659,4798.75655056087
191698197,3156000,43,0.982256020278834,5195.26206320094
193230284,3360000,129,0.838095238095238,4299.83583993524
267693296,3756000,59,0.996805111821086,6898.8574895313
268546384,2268000,91,1,8072.43837248099
35504297,3120000,83,1,7101.23084331479
119315361,3332000,46,0.965186074429772,4798.78326933835
126174633,4032000,49,0.999007936507937,6663.98621087947
133167741,3660000,68,0.979234972677596,5257.09270670511
98011900,2764000,128,0.998552821997106,7192.57415989146
136812808,3204000,52,0.968789013732834,4798.75655056087
35504297,3188000,83,0.997490589711418,7101.23084331479
119315361,3356000,109,1,7880.11424843535
126174633,4004000,98,1,7968.45018390017
133167741,3104000,129,1,7882.4293489754
98011900,4616000,9,1,8350.90565909687
136812808,3772000,17,0.985153764581124,5588.92214396819
268546384,2312000,91,1,8072.43837248099
193230284,3992000,19,0.81062124248497,4199.91644955519
267693296,4456000,12,0.998204667863555,6929.20265145532
191698197,2476000,128,0.996768982229402,7012.21944758913
853740284,4424000,101,0.458408679927667,3999.95010554868
351892959,3320000,121,0.675903614457831,4099.94639304325
1180773097,4448000,104,0.486510791366906,3999.9900009999
215068222,3508000,94,0.997719498289624,5758.65535091318
872625732,3236000,120,0.797280593325093,4199.74085425892
361688848,3124000,46,0.959026888604353,4699.59440336867
1035128290,4036000,49,0.890981169474727,4299.82632813914
114585639,4652000,47,1,7418.4678007279
169405715,1448000,123,0.997237569060773,5496.27740402246
98961223,3812000,64,0.998950682056663,7770.56081964164
105248644,3984000,63,0.923694779116466,4499.77149569474
34505203,3096000,120,0.735142118863049,4099.95223995525
82262664,3404000,33,0.860164512338425,4199.94572300537
101356886,4784000,27,1,8219.98700996675
87197791,3292000,108,0.387606318347509,3999.9900009999
54580962,3648000,85,1,6664.87302842445
73562326,4352000,20,0.985294117647059,5199.1927098156
152962063,3160000,129,0.954430379746835,4899.49787994112
77490514,3240000,121,0.88641975308642,4499.63604829227
72312627,3544000,53,0.987584650112867,4999.51039762325
35504297,3152000,83,0.99492385786802,7101.23084331479
853740284,4248000,101,0.45668549905838,3999.95010554868
105248644,4300000,63,0.924651162790698,4499.77149569474
178692606,2356000,91,0.99830220713073,7761.22462805186
230098600,4332000,12,0.996306555863343,6323.60474771976
137855976,4068000,49,1,6933.71709255462
113112046,4572000,25,1,8249.08418551459
82305765,4532000,27,1,7912.82999230999
169808301,3624000,45,0.993377483443709,5197.44101527371
106278629,2968000,13,1,7484.57483091871
904131336,4920000,42,1,8110.01076469093
241884166,4148000,101,1,8012.20108382796
92487440,4072000,16,0.99901768172888,8015.77137456538
114596500,1692000,123,0.985815602836879,5696.01441234151
168126336,3672000,49,1,7142.82361487629
192981126,3548000,74,1,7918.50699776647
93817671,4520000,27,0.984070796460177,5396.99937987588
96183976,4156000,19,0.996150144369586,6276.91763935941
57578110,2824000,3,1,8259.08816925795
72393079,3732000,17,1,8147.98462965191
368917218,5008000,8,0.999201277955272,8104.57657259336
404150207,4220000,9,0.999052132701422,8188.34043468063
90324740,4200000,16,1,7775.77917239782
114596500,1512000,123,0.997354497354497,5696.01441234151
55649904,4540000,9,0.988546255506608,5778.75585962661
353602046,3872000,81,0.995867768595041,5462.80130608512
219225327,2844000,129,1,8024.66500648741
107461709,3756000,39,0.993610223642173,6114.19017062952
119180054,4108000,64,0.977604673807206,5297.11067646859
142712028,4072000,94,1,8334.99925232954
89128606,4072000,16,1,6369.13993884287
248096417,3460000,60,1,7524.97188992771
101963914,3080000,121,0.998701298701299,7420.35407694802
93430669,1452000,66,1,8023.1113147913
147767183,4076000,49,1,6659.05278410019
315272623,4204000,16,0.980019029495718,5098.1346397262
320252024,2968000,46,1,8201.29815425072
150961567,4540000,9,1,8188.75355055177
249835593,3004000,83,1,7868.88889090975
206642367,4044000,81,0.996043521266073,5693.10974638316
106863163,4364000,114,0.996333638863428,7119.89880806037
94738847,3208000,120,1,7966.07161382554
139876032,3616000,121,0.997787610619469,7493.24776801862
94296097,3052000,43,0.99213630406291,4899.61256745406
1144771878,3828000,100,0.932079414838036,4597.93407903687
241467447,4032000,39,0.981150793650794,5481.60719464985
913081877,4456000,6,0.942549371633752,4696.83778614898
1005626260,3760000,85,0.426595744680851,3999.78169188358
948659765,3028000,112,0.964332892998679,4597.47904285946
76082922,5124000,84,0.813427010148322,4299.31047076101
1173255449,4724000,1,0.863674851820491,4399.00116587811
1194935883,3764000,72,0.955366631243358,4598.1936731819
1133046148,2844000,43,0.966244725738397,4498.66545251135
230308002,3552000,68,0.89527027027027,4398.8175933435
1144771878,3840000,100,0.947916666666667,4597.93407903687
1049956230,4768000,21,0.837248322147651,4399.44664326704
56981677,4600000,1,0.985217391304348,5591.36118446754
1252616081,3496000,60,0.959954233409611,4696.79325686341
1247011173,4620000,104,0.683116883116883,4099.97488744367
1190298611,4168000,31,0.932821497120921,4599.25512099872
80599925,4304000,9,0.961895910780669,5219.11570533914
1103355581,3940000,81,0.90253807106599,4299.51090975056
181339278,3692000,94,0.843986998916576,4201.25836464419
1045494300,3828000,23,0.830721003134796,4299.01263803855
301477244,2836000,110,0.698166431593794,4098.92915154205
1247303812,3640000,85,0.998901098901099,7772.82423641905
1248142838,2976000,120,1,7235.38287494768
1247302157,3716000,129,1,8166.35855372697
1304613566,3852000,17,0.991692627206646,6336.22647517166
1248664606,4124000,54,0.999030067895247,7046.60718443458
1202292236,4240000,16,1,7776.63735939583
1238656049,3448000,46,0.995359628770302,5570.95674010384
1266748819,4112000,20,0.892996108949416,4399.4158652513
1050127319,4392000,27,0.938979963570127,4799.3435581723
881959275,2980000,3,1,8010.4272074221
153727297,2448000,77,0.996732026143791,6373.63461037529
118559150,3324000,121,1,8307.59043070689
237201026,3376000,10,1,8113.78239972168
292829433,3860000,98,1,8064.23827378186
343084576,5408000,26,1,8197.99408139253
260408033,3428000,106,1,8038.77730277441
169416589,4308000,9,1,8010.55198054538
103126502,2380000,78,1,7962.60595436036
126397214,2592000,128,0.983024691358025,5497.17622021304
110142194,3912000,70,0.993865030674847,6465.67766237485
1049956230,4564000,21,0.836108676599474,4399.44664326704
1247303812,3364000,85,1,7772.82423641905
153727297,2452000,77,0.99836867862969,6373.63461037529
1210331127,3220000,46,0.577639751552795,3999.98741233058
1293381675,3920000,49,0.837755102040816,4199.82322193076
1158036449,4084000,50,0.999020568070519,7852.10517239306
228392819,4228000,39,0.97918637653737,5373.97206903588
339941742,1040000,135,1,7393.71451147959
130433320,1272000,92,0.990566037735849,6949.67420243654
113923026,3296000,51,0.997572815533981,7578.55183707628
173906452,3776000,64,1,7367.67666463131
197469851,5348000,93,0.99850411368736,6928.91918721984
1281314848,3040000,43,0.988157894736842,4997.62465181405
452400903,3772000,19,0.998939554612937,7230.16542988417
322010194,3020000,129,0.998675496688742,7356.83492923521
125941160,3740000,39,0.990374331550802,5894.62901967148
85696663,4276000,86,1,8273.25964874146
206712876,3176000,58,1,7224.68086597401
417512732,3996000,31,0.956956956956957,4799.56522367834
151460217,1372000,92,0.997084548104956,6093.56510332387
109455705,3372000,120,1,7749.3346498313
119343873,3456000,121,1,7098.0432832353
312435408,5240000,44,0.998473282442748,7108.66025543656
10366616,3740000,45,0.997860962566845,6854.12175546841
100058342,3832000,81,1,7822.50692309483
94786276,4520000,39,0.99646017699115,6761.5798379354
86698277,3384000,69,1,7949.20048452719
103735745,3320000,121,0.967469879518072,5297.8542052444
105248644,4300000,63,0.933023255813954,4499.77149569474
34505203,4104000,29,0.991228070175439,5495.70670463577
82262664,3296000,83,0.922330097087379,4399.85232903257
101356886,4580000,27,1,8219.98700996675
87197791,3596000,100,0.741935483870968,4099.97741362025
126174633,2936000,129,1,7926.46571119848
133167741,4240000,39,1,8234.44142836941
35504297,3284000,83,0.99878197320341,7101.23084331479
119315361,4052000,94,0.997038499506417,5695.9220169259
116525052,2740000,128,0.881751824817518,4399.90752732962
417512732,2308000,111,1,7016.78331841958
151460217,2960000,43,1,6084.55060806812
109455705,3416000,120,0.997658079625293,7749.3346498313
119343873,3660000,121,1,7098.0432832353
116080282,4912000,41,0.999185667752443,7721.72306863216
206642367,2836000,109,0.998589562764457,7868.80035627275
106863163,3188000,120,0.858218318695107,4299.62783774193
94738847,3420000,129,1,8271.95541886549
139876032,4884000,26,1,7866.77801726159
94296097,3536000,45,0.995475113122172,5496.77920584967
324277900,4280000,49,1,8122.31575383623
155494381,4092000,63,0.983382209188661,5199.35732500489
156328257,2136000,78,0.99250936329588,6852.65938483922
100594231,1836000,123,0.962962962962963,4699.48755123747
392565237,3868000,23,1,8172.70829925447
10366616,3404000,45,1,6854.12175546841
126174633,3012000,129,1,7926.46571119848
206642367,3460000,109,1,7868.80035627275
241467447,1304000,92,0.47239263803681,3999.94990638292
1144771878,4388000,28,0.849589790337284,4299.28584030769
948659765,2416000,91,0.922185430463576,4299.47355816497
913081877,4520000,99,0.683185840707965,4096.10884676212
1005626260,3140000,110,0.435668789808917,3999.89981854065
1228355759,2924000,128,0.85499316005472,4299.77019855664
1227183303,4712000,30,0.942275042444822,4499.6583162081
928499811,3484000,87,0.696900114810563,4099.89753103082
1185918470,4632000,93,0.929188255613126,4599.47398332566
1200963940,3132000,43,0.956577266922095,4399.78740152732
241467447,1364000,92,0.480938416422287,3999.94990638292
399588134,3492000,51,0.980526918671249,5295.14813363359
1247302157,4260000,71,1,7646.31674613112
1050127319,3324000,90,0.995186522262335,6199.18961286103
1248664606,3888000,94,1,8174.18371288777
250358373,3140000,13,1,7501.67439087308
1202292236,4068000,23,1,7805.28148399262
211311271,2980000,3,0.997315436241611,7417.90950268468
1251984026,4240000,12,0.947169811320755,4697.86978888984
348236339,3272000,129,0.941320293398533,4698.92731065007
225617497,3784000,45,0.976744186046512,4990.21218519814
206642367,3212000,15,0.970112079701121,4699.18015447672
106863163,3232000,46,1,7915.39047315786
94738847,3036000,129,1,8271.95541886549
139876032,4368000,27,1,8196.87823796071
94296097,5044000,84,1,7764.1739470119
898754153,4512000,41,0.99822695035461,6675.7252313036
173978074,4236000,39,1,8306.25245985596
118134220,3836000,49,1,8008.75776053679
157475523,3580000,69,0.988826815642458,5696.09558125836
111114687,3100000,121,1,8015.85633736561
399588134,3732000,51,0.982851018220793,5295.14813363359
206642367,3676000,15,0.970620239390642,4699.18015447672
153727297,3960000,59,1,7144.76566686193
118559150,2984000,83,0.994638069705094,5795.30668759765
292829433,3436000,98,1,8064.23827378186
237201026,3924000,17,1,8003.66358352934
343084576,3152000,90,1,7779.89842461917
88553213,3516000,102,0.902161547212742,4399.88484285448
353424606,3524000,46,1,8115.43270655186
162641196,4392000,36,0.974499089253188,5098.74973069215
219755398,4636000,27,0.945642795513374,4899.60294491199
212560917,3132000,52,1,7957.86176055015
301477244,3344000,102,0.935406698564593,4498.26776510769
1103355581,4040000,36,0.725742574257426,4099.93694405117
1045494300,3904000,17,0.993852459016393,6136.30759287823
181339278,3264000,10,0.959558823529412,4891.94953009529
80599925,4324000,88,0.963922294172063,4898.9831421402
230308002,3120000,90,0.873076923076923,4199.62170149119
1173255449,5256000,35,0.840182648401826,4298.75705838146
1133046148,2208000,126,0.965579710144927,5068.71216024581
76082922,3388000,100,0.927981109799292,4498.18307212201
1194935883,3740000,19,0.500534759358289,3999.67859802061
57578110,3368000,90,1,8101.26926051969
72393079,3772000,17,1,8147.98462965191
368917218,2976000,46,1,8012.82151967047
90324740,3584000,69,1,7817.4287991334
404150207,1604000,123,1,8130.15247516593
295877832,4908000,42,0.998370008149959,6835.0419504508
89604875,3276000,121,1,7350.44067126235
231581709,4392000,101,1,8064.42309081653
93526520,3104000,129,1,8065.44844429851
353881304,3380000,74,1,8024.64457686707
458287006,3788000,53,1,7498.89974421259
377594124,3616000,39,1,7907.62126132313
274078636,3320000,83,0.916867469879518,4399.83393229307
209287073,2488000,128,0.991961414790997,6463.66398604874
451317002,3984000,49,0.953815261044177,4599.55266738355
88553213,3740000,88,0.973262032085562,5097.4994289992
353424606,2904000,46,1,8115.43270655186
162641196,2936000,43,0.899182561307902,4199.87672771316
219755398,3592000,45,0.969933184855234,4796.88804906202
212560917,3752000,17,1,7951.28817667437
57578110,3296000,90,1,8101.26926051969
458287006,3200000,53,1,7498.89974421259
35504297,3228000,120,0.869888475836431,4399.91651196409
31388939,4560000,114,0.857894736842105,4399.78941528414
86832913,2292000,128,0.959860383944154,4698.97211542216
118305301,4464000,25,0.922939068100358,4599.63350250589
1034993673,4440000,47,0.71981981981982,4099.48873890085
176664587,3000000,33,0.78,4099.97741362025
106783671,4752000,42,1,8365.31002962563
140297552,4500000,86,1,8101.50351657369
282248784,3676000,16,1,7865.5424071323
181195624,3208000,3,0.992518703241895,5274.10837978328
1210331127,4292000,12,0.929170549860205,4499.17627050578
339941742,2888000,3,0.998614958448753,7416.4885947179
1158036449,3532000,50,1,7852.10517239306
228392819,2920000,13,0.997260273972603,6757.37254455745
1293381675,3028000,129,0.985468956406869,5788.19277148659
483850689,3844000,53,0.988553590010406,5093.68347222573
1096978451,3744000,69,0.870726495726496,4299.63605474058
1269850527,3804000,106,0.934805467928496,4698.5569670616
131271150,4264000,86,0.954033771106942,5191.25316347949
366332869,3564000,85,0.998877665544332,6816.80248837867
35504297,3220000,120,0.906832298136646,4399.91651196409
1210331127,4332000,12,0.915050784856879,4499.17627050578
162126721,4392000,1,1,7806.41955361427
248388120,3684000,106,0.996742671009772,7127.21320976563
190738832,4324000,101,1,7833.71443640998
385295772,1520000,123,0.534210526315789,3999.94000945199
155447692,3172000,120,1,7924.23485752226
127077041,5408000,84,0.830621301775148,4299.92987856494
104512126,4432000,25,0.999097472924188,7024.02836609107
355168766,4668000,41,0.999143101970865,7990.14416296429
345803031,3024000,121,0.997354497354497,6662.06414775615
113152484,3900000,16,1,8265.36041121007
1251984026,4024000,20,0.703777335984095,4099.95904193936
877800554,3272000,120,0.953545232273839,5095.21361044361
1314388110,3472000,45,0.466589861751152,3999.81167400418
1264871757,4184000,25,0.950286806883365,4898.13242412377
1239198638,4204000,101,0.997145575642245,6691.8622232754
1202292236,4272000,23,1,7805.28148399262
225617497,1532000,123,0.997389033942559,6542.11666097628
1284611820,4584000,93,0.947643979057592,4799.56263280458
211311271,2964000,3,1,7417.90950268468
348236339,2272000,38,0.859154929577465,4199.9464554568
202984325,3320000,100,0.891566265060241,4299.19972291623
992327405,3460000,72,0.460115606936416,3999.74944073327
1170923497,5048000,1,0.93026941362916,4870.70303512176
1232094007,4560000,39,0.974561403508772,5182.92748480229
162724090,2820000,58,0.967375886524823,4596.60548175972
1194935883,5476000,26,0.820306793279766,4398.81688979438
1173255449,2012000,91,0.840954274353877,4099.74944073327
76082922,3920000,16,0.963265306122449,5090.42096322287
1133046148,3456000,53,0.939814814814815,4398.99232601359
230308002,4828000,84,0.954432477216239,4894.73005669834
928499811,3696000,88,0.902597402597403,4499.43776337227
1185918470,3620000,95,0.838674033149171,4199.77570690006
1227183303,3688000,68,0.40997830802603,3999.92735266464
1228355759,3272000,58,0.908312958435208,4199.94645545671
1200963940,4436000,25,0.93868349864743,4797.37341548046
1220632105,3208000,60,0.724438902743142,4099.98415357956
1122407405,5348000,26,0.651458489154824,4099.98415357956
1216609165,4216000,30,0.859582542694497,4299.92387186097
1119908658,3256000,120,0.716216216216216,4099.96830773722
1083977859,4520000,42,0.972566371681416,5495.55064529098
240727522,1716000,123,0.878787878787879,4199.87066585024
237578577,4276000,49,0.969130028063611,4698.86079648884
165839292,3000000,33,0.958666666666667,4499.70813822694
