match_id,start_time,avg_mmr,num_mmr,game_mode,account_id,hero_id,win
6509527015,1649103606,5948,8,2,86975889,49,False
6509527015,1649103606,5948,8,2,112669497,9,False
6509527015,1649103606,5948,8,2,124127745,3,False
6509438903,1649098622,5948,8,2,161072811,74,True
6509438903,1649098622,5948,8,2,100708765,45,True
6509438903,1649098622,5948,8,2,100246000,129,True
6509438903,1649098622,5948,8,2,99540890,123,True
6509438903,1649098622,5948,8,2,194833486,48,True
6509438903,1649098622,5948,8,2,306013204,81,False
6509438903,1649098622,5948,8,2,137676707,23,False
6509438903,1649098622,5948,8,2,86975889,16,False
6509438903,1649098622,5948,8,2,112669497,101,False
6509438903,1649098622,5948,8,2,124127745,85,False
6506092110,1648929375,7806,9,2,86745912,94,True
6506092110,1648929375,7806,9,2,154715080,17,True
6506092110,1648929375,7806,9,2,124801257,98,True
6506092110,1648929375,7806,9,2,26771994,3,True
6506092110,1648929375,7806,9,2,25907144,91,True
6506092110,1648929375,7806,9,2,84429681,135,False
6506092110,1648929375,7806,9,2,126238768,65,False
6506092110,1648929375,7806,9,2,110448679,66,False
6506092110,1648929375,7806,9,2,50828662,84,False
6506092110,1648929375,7806,9,2,86822085,48,False
6505866609,1648919639,4991,6,2,1171243748,81,True
6505866609,1648919639,4991,6,2,86850560,5,True
6505866609,1648919639,4991,6,2,182177187,63,True
6505866609,1648919639,4991,6,2,85312703,120,True
6505866609,1648919639,4991,6,2,197574429,13,True
6505866609,1648919639,4991,6,2,131246802,79,False
6505866609,1648919639,4991,6,2,338769995,4,False
6505866609,1648919639,4991,6,2,878212255,128,False
6505866609,1648919639,4991,6,2,464484939,100,False
6505866609,1648919639,4991,6,2,175104556,39,False
6502918714,1648756676,6946,9,2,81306398,91,True
6502918714,1648756676,6946,9,2,84853828,84,True
6502918714,1648756676,6946,9,2,85937380,17,True
6502918714,1648756676,6946,9,2,94004717,94,True
6502918714,1648756676,6946,9,2,117956848,129,True
6502918714,1648756676,6946,9,2,116514161,106,False
6502918714,1648756676,6946,9,2,126174633,120,False
6502918714,1648756676,6946,9,2,131706718,6,False
6502918714,1648756676,6946,9,2,119315361,79,False
6502918714,1648756676,6946,9,2,116525052,3,False
6502580510,1648742076,3587,4,2,297651986,8,True
6502580510,1648742076,3587,4,2,400857651,57,True
6502580510,1648742076,3587,4,2,251688644,80,True
6502580510,1648742076,3587,4,2,424391536,101,True
6502580510,1648742076,3587,4,2,195489134,23,True
6502580510,1648742076,3587,4,2,304288176,120,False
6502580510,1648742076,3587,4,2,136381707,106,False
6502580510,1648742076,3587,4,2,1026322795,64,False
6502580510,1648742076,3587,4,2,371462112,60,False
6502580510,1648742076,3587,4,2,201863352,45,False
6499912507,1648578792,6966,9,2,145065875,128,True
6499912507,1648578792,6966,9,2,40805086,16,True
6499912507,1648578792,6966,9,2,155162307,94,True
6499912507,1648578792,6966,9,2,108958769,100,True
6499912507,1648578792,6966,9,2,86785083,43,True
6499912507,1648578792,6966,9,2,111030315,85,False
6499912507,1648578792,6966,9,2,234699894,19,False
6499912507,1648578792,6966,9,2,217599053,126,False
6499912507,1648578792,6966,9,2,241519559,59,False
