match_id,start_time,avg_mmr,num_mmr,game_mode,lobby_type,account_id,hero_id,win
6571843204,1652632440,6109,9,2,1,113331514,3,False
6571843204,1652632440,6109,9,2,1,321580662,1,False
6571843204,1652632440,6109,9,2,1,431770905,17,False
6571843204,1652632440,6109,9,2,1,256156323,128,False
6571843204,1652632440,6109,9,2,1,302214028,4,False
6571843204,1652632440,6109,9,2,1,38628747,91,True
6571843204,1652632440,6109,9,2,1,238239590,52,True
6571843204,1652632440,6109,9,2,1,126212866,60,True
6571843204,1652632440,6109,9,2,1,145550466,45,True
6571843204,1652632440,6109,9,2,1,97658618,49,True
6571738707,1652628600,6602,8,2,1,38628747,27,False
6571738707,1652628600,6602,8,2,1,238239590,120,False
6571738707,1652628600,6602,8,2,1,126212866,33,False
6571738707,1652628600,6602,8,2,1,145550466,57,False
6571738707,1652628600,6602,8,2,1,97658618,67,False
6571738707,1652628600,6602,8,2,1,155332459,9,True
6571738707,1652628600,6602,8,2,1,408729743,16,True
6571738707,1652628600,6602,8,2,1,352545711,23,True
6571738707,1652628600,6602,8,2,1,117089283,102,True
6571738707,1652628600,6602,8,2,1,339235645,73,True
6571442714,1652618711,7162,10,2,1,100471531,78,False
6571442714,1652618711,7162,10,2,1,102099826,110,False
6571442714,1652618711,7162,10,2,1,164532005,46,False
6571442714,1652618711,7162,10,2,1,132309493,36,False
6571442714,1652618711,7162,10,2,1,148526973,83,False
6571442714,1652618711,7162,10,2,1,91730177,91,True
6571442714,1652618711,7162,10,2,1,116934015,81,True
6571442714,1652618711,7162,10,2,1,97590558,49,True
6571442714,1652618711,7162,10,2,1,190826739,106,True
6571442714,1652618711,7162,10,2,1,16497807,128,True
6571843204,1652632440,6109,9,2,1,113331514,3,False
6571738707,1652628600,6602,8,2,1,38628747,27,False
6571442714,1652618711,7162,10,2,1,100471531,78,False
6571390814,1652616284,2588,1,2,1,483850689,11,False
6571390814,1652616284,2588,1,2,1,1146548664,35,False
6571390814,1652616284,2588,1,2,1,1096978451,49,False
6571390814,1652616284,2588,1,2,1,366332869,85,False
6571390814,1652616284,2588,1,2,1,841038959,101,False
6571390814,1652616284,2588,1,2,1,1202292236,43,True
6571390814,1652616284,2588,1,2,1,1050127319,69,True
6571390814,1652616284,2588,1,2,1,1284323241,16,True
6571390814,1652616284,2588,1,2,1,1238656049,114,True
6571390814,1652616284,2588,1,2,1,881959275,3,True
6571390814,1652616284,2588,1,2,1,483850689,11,False
6571206003,1652608563,3478,1,2,1,1106336680,106,False
6571206003,1652608563,3478,1,2,1,1029972951,72,False
6571206003,1652608563,3478,1,2,1,420936449,90,False
6571206003,1652608563,3478,1,2,1,318051460,3,False
6571206003,1652608563,3478,1,2,1,1255727750,51,False
6571206003,1652608563,3478,1,2,1,1202292236,81,True
6571206003,1652608563,3478,1,2,1,348236339,16,True
6571206003,1652608563,3478,1,2,1,412320425,101,True
6571206003,1652608563,3478,1,2,1,1284611820,120,True
6571206003,1652608563,3478,1,2,1,225617497,85,True
6571206003,1652608563,3478,1,2,1,1106336680,106,False
6570284918,1652552769,6224,8,2,1,113331514,84,False
6570284918,1652552769,6224,8,2,1,321580662,46,False
6570284918,1652552769,6224,8,2,1,431770905,120,False
6570284918,1652552769,6224,8,2,1,256156323,86,False
6570284918,1652552769,6224,8,2,1,302214028,29,False
6570284918,1652552769,6224,8,2,1,54580962,45,True
6570284918,1652552769,6224,8,2,1,73562326,49,True
6570284918,1652552769,6224,8,2,1,152962063,17,True
6570284918,1652552769,6224,8,2,1,77490514,123,True
6570284918,1652552769,6224,8,2,1,72312627,53,True
6569867107,1652537009,7793,9,2,1,10366616,45,True
6569867107,1652537009,7793,9,2,1,100058342,48,True
6569867107,1652537009,7793,9,2,1,94786276,126,True
6569867107,1652537009,7793,9,2,1,86698277,92,True
6569867107,1652537009,7793,9,2,1,103735745,83,True
6569867107,1652537009,7793,9,2,1,324277900,46,False
6569867107,1652537009,7793,9,2,1,155494381,9,False
6569867107,1652537009,7793,9,2,1,100594231,63,False
6569867107,1652537009,7793,9,2,1,156328257,49,False
6569867107,1652537009,7793,9,2,1,392565237,15,False
6569683502,1652530519,5434,10,2,1,105003260,64,False
6569683502,1652530519,5434,10,2,1,119543767,41,False
6569683502,1652530519,5434,10,2,1,9742724,121,False
6569683502,1652530519,5434,10,2,1,391505663,87,False
6569683502,1652530519,5434,10,2,1,89506062,28,False
6569683502,1652530519,5434,10,2,1,68007361,27,True
6569683502,1652530519,5434,10,2,1,353602046,8,True
6569683502,1652530519,5434,10,2,1,219225327,40,True
6569683502,1652530519,5434,10,2,1,107461709,129,True
6569683502,1652530519,5434,10,2,1,119180054,92,True
6570284918,1652552769,6224,8,2,1,113331514,84,False
6569867107,1652537009,7793,9,2,1,10366616,45,True
6569683502,1652530519,5434,10,2,1,105003260,64,False
6569508009,1652522626,None,None,2,1,1133046148,97,True
6569508009,1652522626,None,None,2,1,230308002,84,True
6569508009,1652522626,None,None,2,1,76082922,110,True
6569508009,1652522626,None,None,2,1,1173255449,44,True
6569508009,1652522626,None,None,2,1,1194935883,16,True
6569508009,1652522626,None,None,2,1,1200963940,74,False
6569508009,1652522626,None,None,2,1,1228355759,81,False
6569508009,1652522626,None,None,2,1,1185918470,1,False
6569508009,1652522626,None,None,2,1,928499811,105,False
6569508009,1652522626,None,None,2,1,1227183303,121,False
6569508009,1652522626,None,None,2,1,1133046148,97,True
6569505612,1652522380,4117,4,2,1,1284611820,53,True
6569505612,1652522380,4117,4,2,1,1138814784,129,True
6569505612,1652522380,4117,4,2,1,1243158876,3,True
6569505612,1652522380,4117,4,2,1,399588134,86,True
6569505612,1652522380,4117,4,2,1,250358373,46,True
6569505612,1652522380,4117,4,2,1,1210331127,10,False
6569505612,1652522380,4117,4,2,1,228392819,97,False
6569505612,1652522380,4117,4,2,1,339941742,64,False
6569505612,1652522380,4117,4,2,1,1158036449,58,False
6569505612,1652522380,4117,4,2,1,1293381675,49,False
6569505612,1652522380,4117,4,2,1,1284611820,53,True
6569439610,1652519132,4068,4,2,1,1293381675,129,False
6569439610,1652519132,4068,4,2,1,1158036449,30,False
